target,QAS,QSurf,QRunSurf,ROC,Baseline
1gj7,0,0.45,Max,0.968714821763602,Self
1gj7,0,0.45,Arb,0.900891181988743,Self
1gj7,0,0.5,Min,0.827861163227017,Self
1gj7,0,0.5,Med,0.895168855534709,Self
1gj7,0,0.5,Max,0.968292682926829,Self
1gj7,0,0.5,Arb,0.91219512195122,Self
1gj7,0,0.55,Min,0.825609756097561,Self
1gj7,0,0.55,Med,0.897842401500938,Self
1gj7,0,0.55,Max,0.969606003752345,Self
1gj7,0,0.55,Arb,0.907551594746717,Self
1gj7,0,0.6,Min,0.836538461538462,Self
1gj7,0,0.6,Med,0.901594746716698,Self
1gj7,0,0.6,Max,0.969559099437148,Self
1gj7,0,0.6,Arb,0.9156191369606,Self
1gj7,0,0.65,Min,0.847607879924953,Self
1gj7,0,0.65,Med,0.899953095684803,Self
1gj7,0,0.65,Max,0.968151969981238,Self
1gj7,0,0.65,Arb,0.926266416510319,Self
1gj7,0,0.7,Min,0.852251407129456,Self
1gj7,0,0.7,Med,0.899202626641651,Self
1gj7,0,0.7,Max,0.967636022514071,Self
1gj7,0,0.7,Arb,0.928799249530957,Self
1gj7,0,0.75,Min,0.86374296435272,Self
1gj7,0,0.75,Med,0.898639774859287,Self
1gj7,0,0.75,Max,0.965525328330206,Self
1gj7,0,0.75,Arb,0.940337711069418,Self
1gj7,0,0.8,Min,0.867870544090056,Self
1gj7,0,0.8,Med,0.904596622889306,Self
1gj7,0,0.8,Max,0.964868667917448,Self
1gj7,0,0.8,Arb,0.948733583489681,Self
1gj7,0,0.85,Min,0.877063789868668,Self
1gj7,0,0.85,Med,0.907786116322702,Self
1gj7,0,0.85,Max,0.964446529080675,Self
1gj7,0,0.85,Arb,0.952110694183865,Self
1gj7,0,0.9,Min,0.88391181988743,Self
1gj7,0,0.9,Med,0.908677298311445,Self
1gj7,0,0.9,Max,0.955487804878049,Self
1gj7,0,0.9,Arb,0.942776735459662,Self
1gj7,0,0.95,Min,0.862711069418386,Self
1gj7,0,0.95,Med,0.888227016885553,Self
1gj7,0,0.95,Max,0.914634146341463,Self
1gj7,0,0.95,Arb,0.908395872420263,Self
1gj7,0,1,Min,0.794230769230769,Self
1gj7,0,1,Med,0.79343339587242,Self
1gj7,0,1,Max,0.800562851782364,Self
1gj7,0,1,Arb,0.816228893058161,Self
1kim,0,0,Min,0.669418386491557,Self
1kim,0,0,Med,0.742589118198874,Self
1kim,0,0,Max,0.826360225140713,Self
1kim,0,0,Arb,0.75140712945591,Self
1kim,0,0.05,Min,0.78827392120075,Self
1kim,0,0.05,Med,0.870262664165103,Self
1kim,0,0.05,Max,0.952157598499062,Self
1kim,0,0.05,Arb,0.867729831144465,Self
1kim,0,0.1,Min,0.803189493433396,Self
1kim,0,0.1,Med,0.893808630393996,Self
1kim,0,0.1,Max,0.951031894934334,Self
1kim,0,0.1,Arb,0.862382739212007,Self
1kim,0,0.15,Min,0.833302063789869,Self
1kim,0,0.15,Med,0.918574108818011,Self
1kim,0,0.15,Max,0.952063789868668,Self
1kim,0,0.15,Arb,0.888836772983114,Self
1kim,0,0.2,Min,0.836116322701689,Self
1kim,0,0.2,Med,0.917823639774859,Self
1kim,0,0.2,Max,0.950656660412758,Self
1kim,0,0.2,Arb,0.89906191369606,Self
1kim,0,0.25,Min,0.845497185741088,Self
1kim,0,0.25,Med,0.916604127579737,Self
1kim,0,0.25,Max,0.947373358348968,Self
1kim,0,0.25,Arb,0.895872420262664,Self
1kim,0,0.3,Min,0.854878048780488,Self
1kim,0,0.3,Med,0.917917448405253,Self
1kim,0,0.3,Max,0.94343339587242,Self
1kim,0,0.3,Arb,0.896904315196998,Self
1kim,0,0.35,Min,0.855534709193246,Self
1kim,0,0.35,Med,0.917636022514071,Self
1kim,0,0.35,Max,0.945028142589118,Self
1kim,0,0.35,Arb,0.90187617260788,Self
1kim,0,0.4,Min,0.858067542213884,Self
1kim,0,0.4,Med,0.913320825515948,Self
1kim,0,0.4,Max,0.946622889305816,Self
1kim,0,0.4,Arb,0.906941838649156,Self
1kim,0,0.45,Min,0.85656660412758,Self
1kim,0,0.45,Med,0.909943714821764,Self
1kim,0,0.45,Max,0.945966228893058,Self
1kim,0,0.45,Arb,0.910881801125704,Self
1kim,0,0.5,Min,0.855909943714822,Self
1kim,0,0.5,Med,0.914258911819887,Self
1kim,0,0.5,Max,0.946904315196998,Self
1kim,0,0.5,Arb,0.911069418386492,Self
1kim,0,0.55,Min,0.858536585365854,Self
1kim,0,0.55,Med,0.916604127579737,Self
1kim,0,0.55,Max,0.947842401500938,Self
1kim,0,0.55,Arb,0.915290806754221,Self
1kim,0,0.6,Min,0.864915572232645,Self
1kim,0,0.6,Med,0.912945590994371,Self
1kim,0,0.6,Max,0.945121951219512,Self
1kim,0,0.6,Arb,0.913414634146341,Self
1kim,0,0.65,Min,0.863320825515947,Self
1kim,0,0.65,Med,0.910037523452158,Self
1kim,0,0.65,Max,0.94108818011257,Self
1kim,0,0.65,Arb,0.912664165103189,Self
1kim,0,0.7,Min,0.859756097560976,Self
1kim,0,0.7,Med,0.909287054409006,Self
1kim,0,0.7,Max,0.937898686679175,Self
1kim,0,0.7,Arb,0.917260787992495,Self
1kim,0,0.75,Min,0.860881801125704,Self
1kim,0,0.75,Med,0.90656660412758,Self
1kim,0,0.75,Max,0.936210131332083,Self
1kim,0,0.75,Arb,0.913977485928705,Self
1kim,0,0.8,Min,0.866135084427767,Self
1kim,0,0.8,Med,0.909474671669794,Self
1kim,0,0.8,Max,0.935272045028143,Self
1kim,0,0.8,Arb,0.913602251407129,Self
1kim,0,0.85,Min,0.869981238273921,Self
1kim,0,0.85,Med,0.903658536585366,Self
1kim,0,0.85,Max,0.936866791744841,Self
1kim,0,0.85,Arb,0.908348968105066,Self
1kim,0,0.9,Min,0.865384615384615,Self
1kim,0,0.9,Med,0.895590994371482,Self
1kim,0,0.9,Max,0.939493433395872,Self
1kim,0,0.9,Arb,0.905347091932458,Self
1kim,0,0.95,Min,0.856941838649156,Self
1kim,0,0.95,Med,0.887242026266416,Self
1kim,0,0.95,Max,0.936960600375235,Self
1kim,0,0.95,Arb,0.899718574108818,Self
1kim,0,1,Min,0.39202626641651,Self
1kim,0,1,Med,0.36219512195122,Self
1kim,0,1,Max,0.361538461538462,Self
1kim,0,1,Arb,0.377298311444653,Self
1kv2,0,0,Min,0.671688555347092,Self
1kv2,0,0,Med,0.785891181988743,Self
1kv2,0,0,Max,0.865722326454034,Self
1kv2,0,0,Arb,0.789549718574109,Self
1kv2,0,0.05,Min,0.814634146341463,Self
1kv2,0,0.05,Med,0.869774859287054,Self
1kv2,0,0.05,Max,0.908630393996248,Self
1kv2,0,0.05,Arb,0.843058161350844,Self
1kv2,0,0.1,Min,0.88202626641651,Self
1kv2,0,0.1,Med,0.93891181988743,Self
1kv2,0,0.1,Max,0.952213883677298,Self
1kv2,0,0.1,Arb,0.926060037523452,Self
1kv2,0,0.15,Min,0.870656660412758,Self
1kv2,0,0.15,Med,0.935272045028143,Self
1kv2,0,0.15,Max,0.953977485928705,Self
1kv2,0,0.15,Arb,0.929774859287054,Self
1kv2,0,0.2,Min,0.879287054409006,Self
1kv2,0,0.2,Med,0.930881801125704,Self
1kv2,0,0.2,Max,0.953320825515947,Self
1kv2,0,0.2,Arb,0.932701688555347,Self
1kv2,0,0.25,Min,0.877917448405253,Self
1kv2,0,0.25,Med,0.931125703564728,Self
1kv2,0,0.25,Max,0.947542213883677,Self
1kv2,0,0.25,Arb,0.935347091932458,Self
1kv2,0,0.3,Min,0.888555347091932,Self
1kv2,0,0.3,Med,0.934015009380863,Self
1kv2,0,0.3,Max,0.951200750469043,Self
1kv2,0,0.3,Arb,0.932589118198874,Self
1kv2,0,0.35,Min,0.896153846153846,Self
1kv2,0,0.35,Med,0.935928705440901,Self
1kv2,0,0.35,Max,0.954033771106942,Self
1kv2,0,0.35,Arb,0.933508442776736,Self
1kv2,0,0.4,Min,0.900825515947467,Self
1kv2,0,0.4,Med,0.9393808630394,Self
1kv2,0,0.4,Max,0.952420262664165,Self
1kv2,0,0.4,Arb,0.931613508442777,Self
1kv2,0,0.45,Min,0.90656660412758,Self
1kv2,0,0.45,Med,0.936116322701689,Self
1kv2,0,0.45,Max,0.951050656660413,Self
1kv2,0,0.45,Arb,0.93375234521576,Self
1kv2,0,0.5,Min,0.904333958724203,Self
1kv2,0,0.5,Med,0.932776735459662,Self
1kv2,0,0.5,Max,0.948705440900563,Self
1kv2,0,0.5,Arb,0.933939962476548,Self
1kv2,0,0.55,Min,0.905215759849906,Self
1kv2,0,0.55,Med,0.934746716697936,Self
1kv2,0,0.55,Max,0.950487804878049,Self
1kv2,0,0.55,Arb,0.934427767354597,Self
1kv2,0,0.6,Min,0.902101313320826,Self
1kv2,0,0.6,Med,0.930600375234522,Self
1kv2,0,0.6,Max,0.952889305816135,Self
1kv2,0,0.6,Arb,0.932063789868668,Self
1kv2,0,0.65,Min,0.900750469043152,Self
1kv2,0,0.65,Med,0.928686679174484,Self
1kv2,0,0.65,Max,0.953264540337711,Self
1kv2,0,0.65,Arb,0.929774859287054,Self
1kv2,0,0.7,Min,0.900393996247655,Self
1kv2,0,0.7,Med,0.925515947467167,Self
1kv2,0,0.7,Max,0.952682926829268,Self
1kv2,0,0.7,Arb,0.925722326454034,Self
1kv2,0,0.75,Min,0.900750469043152,Self
1kv2,0,0.75,Med,0.925347091932458,Self
1kv2,0,0.75,Max,0.952213883677298,Self
1kv2,0,0.75,Arb,0.926622889305816,Self
1kv2,0,0.8,Min,0.899943714821764,Self
1kv2,0,0.8,Med,0.923358348968105,Self
1kv2,0,0.8,Max,0.949043151969981,Self
1kv2,0,0.8,Arb,0.92484052532833,Self
1kv2,0,0.85,Min,0.902626641651032,Self
1kv2,0,0.85,Med,0.926529080675422,Self
1kv2,0,0.85,Max,0.945684803001876,Self
1kv2,0,0.85,Arb,0.926829268292683,Self
1kv2,0,0.9,Min,0.906885553470919,Self
1kv2,0,0.9,Med,0.928048780487805,Self
1kv2,0,0.9,Max,0.941669793621013,Self
1kv2,0,0.9,Arb,0.929437148217636,Self
1kv2,0,0.95,Min,0.910262664165103,Self
1kv2,0,0.95,Med,0.926060037523452,Self
1kv2,0,0.95,Max,0.937542213883677,Self
1kv2,0,0.95,Arb,0.925234521575985,Self
1kv2,0,1,Min,0.903883677298311,Self
1kv2,0,1,Med,0.918986866791745,Self
1kv2,0,1,Max,0.919981238273921,Self
1kv2,0,1,Arb,0.91343339587242,Self
1l2i,0,0,Min,0.409643527204503,Self
1l2i,0,0,Med,0.520046904315197,Self
1l2i,0,0,Max,0.585722326454034,Self
1l2i,0,0,Arb,0.514277673545966,Self
1l2i,0,0.05,Min,0.748667917448405,Self
1l2i,0,0.05,Med,0.765853658536585,Self
1l2i,0,0.05,Max,0.858067542213884,Self
1l2i,0,0.05,Arb,0.770825515947467,Self
1l2i,0,0.1,Min,0.792101313320826,Self
1l2i,0,0.1,Med,0.833658536585366,Self
1l2i,0,0.1,Max,0.913227016885554,Self
1l2i,0,0.1,Arb,0.819193245778612,Self
1l2i,0,0.15,Min,0.825028142589118,Self
1l2i,0,0.15,Med,0.866172607879925,Self
1l2i,0,0.15,Max,0.920075046904315,Self
1l2i,0,0.15,Arb,0.863133208255159,Self
1l2i,0,0.2,Min,0.865553470919325,Self
1l2i,0,0.2,Med,0.89046904315197,Self
1l2i,0,0.2,Max,0.920300187617261,Self
1l2i,0,0.2,Arb,0.884127579737336,Self
1l2i,0,0.25,Min,0.875759849906191,Self
1l2i,0,0.25,Med,0.897917448405253,Self
1l2i,0,0.25,Max,0.919455909943715,Self
1l2i,0,0.25,Arb,0.89093808630394,Self
1l2i,0,0.3,Min,0.878386491557223,Self
1l2i,0,0.3,Med,0.89874296435272,Self
1l2i,0,0.3,Max,0.918424015009381,Self
1l2i,0,0.3,Arb,0.895103189493433,Self
1l2i,0,0.35,Min,0.88281425891182,Self
1l2i,0,0.35,Med,0.899249530956848,Self
1l2i,0,0.35,Max,0.918874296435272,Self
1l2i,0,0.35,Arb,0.900975609756098,Self
1l2i,0,0.4,Min,0.88249530956848,Self
1l2i,0,0.4,Med,0.901594746716698,Self
1l2i,0,0.4,Max,0.922457786116323,Self
1l2i,0,0.4,Arb,0.902607879924953,Self
1l2i,0,0.45,Min,0.884915572232645,Self
1l2i,0,0.45,Med,0.904709193245779,Self
1l2i,0,0.45,Max,0.923320825515947,Self
1l2i,0,0.45,Arb,0.909080675422139,Self
1l2i,0,0.5,Min,0.889268292682927,Self
1l2i,0,0.5,Med,0.905853658536585,Self
1l2i,0,0.5,Max,0.928949343339587,Self
1l2i,0,0.5,Arb,0.91328330206379,Self
1l2i,0,0.55,Min,0.895806754221388,Self
1l2i,0,0.55,Med,0.910300187617261,Self
1l2i,0,0.55,Max,0.929493433395872,Self
1l2i,0,0.55,Arb,0.915947467166979,Self
1l2i,0,0.6,Min,0.897992495309568,Self
1l2i,0,0.6,Med,0.914108818011257,Self
1l2i,0,0.6,Max,0.927898686679175,Self
1l2i,0,0.6,Arb,0.91827392120075,Self
1l2i,0,0.65,Min,0.90125703564728,Self
1l2i,0,0.65,Med,0.91624765478424,Self
1l2i,0,0.65,Max,0.92765478424015,Self
1l2i,0,0.65,Arb,0.918705440900563,Self
1l2i,0,0.7,Min,0.908424015009381,Self
1l2i,0,0.7,Med,0.917636022514071,Self
1l2i,0,0.7,Max,0.924878048780488,Self
1l2i,0,0.7,Arb,0.922776735459662,Self
1l2i,0,0.75,Min,0.912739212007505,Self
1l2i,0,0.75,Med,0.921707317073171,Self
1l2i,0,0.75,Max,0.924390243902439,Self
1l2i,0,0.75,Arb,0.923602251407129,Self
1l2i,0,0.8,Min,0.913076923076923,Self
1l2i,0,0.8,Med,0.922664165103189,Self
1l2i,0,0.8,Max,0.922664165103189,Self
1l2i,0,0.8,Arb,0.926660412757974,Self
1l2i,0,0.85,Min,0.912101313320826,Self
1l2i,0,0.85,Med,0.922439024390244,Self
1l2i,0,0.85,Max,0.922326454033771,Self
1l2i,0,0.85,Arb,0.927166979362101,Self
1l2i,0,0.9,Min,0.908292682926829,Self
1l2i,0,0.9,Med,0.922232645403377,Self
1l2i,0,0.9,Max,0.922926829268293,Self
1l2i,0,0.9,Arb,0.928874296435272,Self
1l2i,0,0.95,Min,0.900075046904315,Self
1l2i,0,0.95,Med,0.913151969981238,Self
1l2i,0,0.95,Max,0.911575984990619,Self
1l2i,0,0.95,Arb,0.924577861163227,Self
1l2i,0,1,Min,0.894333958724203,Self
1l2i,0,1,Med,0.90515947467167,Self
1l2i,0,1,Max,0.904202626641651,Self
1l2i,0,1,Arb,0.901219512195122,Self
1m17,0,0,Min,0.489943714821764,Self
1m17,0,0,Med,0.757392120075047,Self
1m17,0,0,Max,0.886454033771107,Self
1m17,0,0,Arb,0.674174484052533,Self
1m17,0,0.05,Min,0.703508442776735,Self
1m17,0,0.05,Med,0.850281425891182,Self
1m17,0,0.05,Max,0.90921200750469,Self
1m17,0,0.05,Arb,0.818649155722326,Self
1m17,0,0.1,Min,0.835084427767355,Self
1m17,0,0.1,Med,0.946285178236398,Self
1m17,0,0.1,Max,0.966604127579737,Self
1m17,0,0.1,Arb,0.910806754221388,Self
1m17,0,0.15,Min,0.844821763602251,Self
1m17,0,0.15,Med,0.942739212007505,Self
1m17,0,0.15,Max,0.968855534709193,Self
1m17,0,0.15,Arb,0.923076923076923,Self
1m17,0,0.2,Min,0.837617260787992,Self
1m17,0,0.2,Med,0.943508442776736,Self
1m17,0,0.2,Max,0.967429643527205,Self
1m17,0,0.2,Arb,0.931744840525328,Self
1m17,0,0.25,Min,0.838658536585366,Self
1m17,0,0.25,Med,0.943714821763602,Self
1m17,0,0.25,Max,0.966754221388368,Self
1m17,0,0.25,Arb,0.935909943714822,Self
1m17,0,0.3,Min,0.86249530956848,Self
1m17,0,0.3,Med,0.948311444652908,Self
1m17,0,0.3,Max,0.968142589118199,Self
1m17,0,0.3,Arb,0.942532833020638,Self
1m17,0,0.35,Min,0.885422138836773,Self
1m17,0,0.35,Med,0.950731707317073,Self
1m17,0,0.35,Max,0.967917448405253,Self
1m17,0,0.35,Arb,0.944465290806754,Self
1m17,0,0.4,Min,0.89219512195122,Self
1m17,0,0.4,Med,0.951969981238274,Self
1m17,0,0.4,Max,0.96750469043152,Self
1m17,0,0.4,Arb,0.945009380863039,Self
1m17,0,0.45,Min,0.896172607879925,Self
1m17,0,0.45,Med,0.949962476547842,Self
1m17,0,0.45,Max,0.964165103189493,Self
1m17,0,0.45,Arb,0.948555347091932,Self
1m17,0,0.5,Min,0.894502814258912,Self
1m17,0,0.5,Med,0.944071294559099,Self
1m17,0,0.5,Max,0.96172607879925,Self
1m17,0,0.5,Arb,0.948067542213884,Self
1m17,0,0.55,Min,0.895872420262664,Self
1m17,0,0.55,Med,0.942232645403377,Self
1m17,0,0.55,Max,0.960093808630394,Self
1m17,0,0.55,Arb,0.944540337711069,Self
1m17,0,0.6,Min,0.893996247654784,Self
1m17,0,0.6,Med,0.938649155722326,Self
1m17,0,0.6,Max,0.958649155722326,Self
1m17,0,0.6,Arb,0.942983114446529,Self
1m17,0,0.65,Min,0.893714821763602,Self
1m17,0,0.65,Med,0.93750469043152,Self
1m17,0,0.65,Max,0.955966228893058,Self
1m17,0,0.65,Arb,0.944446529080675,Self
1m17,0,0.7,Min,0.893320825515947,Self
1m17,0,0.7,Med,0.938255159474672,Self
1m17,0,0.7,Max,0.953452157598499,Self
1m17,0,0.7,Arb,0.940225140712946,Self
1m17,0,0.75,Min,0.889924953095685,Self
1m17,0,0.75,Med,0.937617260787992,Self
1m17,0,0.75,Max,0.952232645403377,Self
1m17,0,0.75,Arb,0.936060037523452,Self
1m17,0,0.8,Min,0.887636022514071,Self
1m17,0,0.8,Med,0.931613508442777,Self
1m17,0,0.8,Max,0.948292682926829,Self
1m17,0,0.8,Arb,0.933170731707317,Self
1m17,0,0.85,Min,0.883001876172608,Self
1m17,0,0.85,Med,0.921763602251407,Self
1m17,0,0.85,Max,0.938142589118199,Self
1m17,0,0.85,Arb,0.92515947467167,Self
1m17,0,0.9,Min,0.873789868667917,Self
1m17,0,0.9,Med,0.910225140712946,Self
1m17,0,0.9,Max,0.922382739212008,Self
1m17,0,0.9,Arb,0.912101313320826,Self
1m17,0,0.95,Min,0.845722326454034,Self
1m17,0,0.95,Med,0.878818011257036,Self
1m17,0,0.95,Max,0.884258911819887,Self
1m17,0,0.95,Arb,0.881444652908068,Self
1m17,0,1,Min,0.727748592870544,Self
1m17,0,1,Med,0.774634146341463,Self
1m17,0,1,Max,0.796604127579737,Self
1m17,0,1,Arb,0.771857410881801,Self
1m2z,0,0,Min,0.532851782363977,Self
1m2z,0,0,Med,0.754427767354597,Self
1m2z,0,0,Max,0.894333958724203,Self
1m2z,0,0,Arb,0.66140712945591,Self
1m2z,0,0.05,Min,0.714465290806754,Self
1m2z,0,0.05,Med,0.819455909943715,Self
1m2z,0,0.05,Max,0.915609756097561,Self
1m2z,0,0.05,Arb,0.845459662288931,Self
1m2z,0,0.1,Min,0.80108818011257,Self
1m2z,0,0.1,Med,0.836622889305816,Self
1m2z,0,0.1,Max,0.858986866791745,Self
1m2z,0,0.1,Arb,0.830356472795497,Self
1m2z,0,0.15,Min,0.80812382739212,Self
1m2z,0,0.15,Med,0.83671669793621,Self
1m2z,0,0.15,Max,0.844465290806754,Self
1m2z,0,0.15,Arb,0.830544090056285,Self
1m2z,0,0.2,Min,0.808311444652908,Self
1m2z,0,0.2,Med,0.835196998123827,Self
1m2z,0,0.2,Max,0.837279549718574,Self
1m2z,0,0.2,Arb,0.830225140712946,Self
1m2z,0,0.25,Min,0.805196998123827,Self
1m2z,0,0.25,Med,0.829399624765478,Self
1m2z,0,0.25,Max,0.83249530956848,Self
1m2z,0,0.25,Arb,0.829249530956848,Self
1m2z,0,0.3,Min,0.803808630393996,Self
1m2z,0,0.3,Med,0.825290806754221,Self
1m2z,0,0.3,Max,0.829287054409006,Self
1m2z,0,0.3,Arb,0.829455909943715,Self
1m2z,0,0.35,Min,0.802607879924953,Self
1m2z,0,0.35,Med,0.823583489681051,Self
1m2z,0,0.35,Max,0.828536585365854,Self
1m2z,0,0.35,Arb,0.824052532833021,Self
1m2z,0,0.4,Min,0.797954971857411,Self
1m2z,0,0.4,Med,0.821388367729831,Self
1m2z,0,0.4,Max,0.825009380863039,Self
1m2z,0,0.4,Arb,0.819174484052533,Self
1m2z,0,0.45,Min,0.797673545966229,Self
1m2z,0,0.45,Med,0.817054409005629,Self
1m2z,0,0.45,Max,0.827448405253283,Self
1m2z,0,0.45,Arb,0.817523452157598,Self
1m2z,0,0.5,Min,0.798105065666041,Self
1m2z,0,0.5,Med,0.815956848030019,Self
1m2z,0,0.5,Max,0.827523452157598,Self
1m2z,0,0.5,Arb,0.815637898686679,Self
1m2z,0,0.55,Min,0.794803001876173,Self
1m2z,0,0.55,Med,0.812851782363977,Self
1m2z,0,0.55,Max,0.823789868667917,Self
1m2z,0,0.55,Arb,0.814033771106942,Self
1m2z,0,0.6,Min,0.79202626641651,Self
1m2z,0,0.6,Med,0.813696060037523,Self
1m2z,0,0.6,Max,0.819418386491557,Self
1m2z,0,0.6,Arb,0.813639774859287,Self
1m2z,0,0.65,Min,0.790994371482176,Self
1m2z,0,0.65,Med,0.814953095684803,Self
1m2z,0,0.65,Max,0.816585365853659,Self
1m2z,0,0.65,Arb,0.814352720450281,Self
1m2z,0,0.7,Min,0.784146341463415,Self
1m2z,0,0.7,Med,0.814146341463415,Self
1m2z,0,0.7,Max,0.813545966228893,Self
1m2z,0,0.7,Arb,0.812682926829268,Self
1m2z,0,0.75,Min,0.782664165103189,Self
1m2z,0,0.75,Med,0.811050656660413,Self
1m2z,0,0.75,Max,0.81562851782364,Self
1m2z,0,0.75,Arb,0.807729831144465,Self
1m2z,0,0.8,Min,0.779737335834897,Self
1m2z,0,0.8,Med,0.808949343339587,Self
1m2z,0,0.8,Max,0.8146904315197,Self
1m2z,0,0.8,Arb,0.811069418386492,Self
1m2z,0,0.85,Min,0.779080675422139,Self
1m2z,0,0.85,Med,0.811838649155722,Self
1m2z,0,0.85,Max,0.801688555347092,Self
1m2z,0,0.85,Arb,0.811575984990619,Self
1m2z,0,0.9,Min,0.781857410881801,Self
1m2z,0,0.9,Med,0.799737335834897,Self
1m2z,0,0.9,Max,0.777842401500938,Self
1m2z,0,0.9,Arb,0.797617260787993,Self
1m2z,0,0.95,Min,0.779043151969981,Self
1m2z,0,0.95,Med,0.78031894934334,Self
1m2z,0,0.95,Max,0.781969981238274,Self
1m2z,0,0.95,Arb,0.783170731707317,Self
1m2z,0,1,Min,0.850600375234522,Self
1m2z,0,1,Med,0.862307692307692,Self
1m2z,0,1,Max,0.862326454033771,Self
1m2z,0,1,Arb,0.855328330206379,Self
1m4h,0,0,Min,0.936468105065666,Self
1m4h,0,0,Med,0.969981238273921,Self
1m4h,0,0,Max,0.972490619136961,Self
1m4h,0,0,Arb,0.933419324577861,Self
1m4h,0,0.05,Min,0.948100375234522,Self
1m4h,0,0.05,Med,0.978072232645403,Self
1m4h,0,0.05,Max,0.985365853658537,Self
1m4h,0,0.05,Arb,0.973194183864916,Self
1m4h,0,0.1,Min,0.966580675422139,Self
1m4h,0,0.1,Med,0.98468574108818,Self
1m4h,0,0.1,Max,0.986890243902439,Self
1m4h,0,0.1,Arb,0.98109756097561,Self
1m4h,0,0.15,Min,0.972256097560976,Self
1m4h,0,0.15,Med,0.983841463414634,Self
1m4h,0,0.15,Max,0.986984052532833,Self
1m4h,0,0.15,Arb,0.98344277673546,Self
1m4h,0,0.2,Min,0.97218574108818,Self
1m4h,0,0.2,Med,0.983958724202627,Self
1m4h,0,0.2,Max,0.987077861163227,Self
1m4h,0,0.2,Arb,0.985694183864916,Self
1m4h,0,0.25,Min,0.971998123827392,Self
1m4h,0,0.25,Med,0.983513133208255,Self
1m4h,0,0.25,Max,0.985905253283302,Self
1m4h,0,0.25,Arb,0.984826454033771,Self
1m4h,0,0.3,Min,0.971294559099437,Self
1m4h,0,0.3,Med,0.983794559099437,Self
1m4h,0,0.3,Max,0.985225140712946,Self
1m4h,0,0.3,Arb,0.984240150093809,Self
1m4h,0,0.35,Min,0.971927767354597,Self
1m4h,0,0.35,Med,0.98391181988743,Self
1m4h,0,0.35,Max,0.984357410881801,Self
1m4h,0,0.35,Arb,0.983864915572233,Self
1m4h,0,0.4,Min,0.974179174484053,Self
1m4h,0,0.4,Med,0.983677298311445,Self
1m4h,0,0.4,Max,0.983395872420263,Self
1m4h,0,0.4,Arb,0.9828095684803,Self
1m4h,0,0.45,Min,0.972959662288931,Self
1m4h,0,0.45,Med,0.98327861163227,Self
1m4h,0,0.45,Max,0.98297373358349,Self
1m4h,0,0.45,Arb,0.981707317073171,Self
1m4h,0,0.5,Min,0.972373358348968,Self
1m4h,0,0.5,Med,0.982129455909944,Self
1m4h,0,0.5,Max,0.98203564727955,Self
1m4h,0,0.5,Arb,0.980698874296435,Self
1m4h,0,0.55,Min,0.972256097560976,Self
1m4h,0,0.55,Med,0.980347091932458,Self
1m4h,0,0.55,Max,0.981425891181989,Self
1m4h,0,0.55,Arb,0.980229831144465,Self
1m4h,0,0.6,Min,0.970590994371482,Self
1m4h,0,0.6,Med,0.978705440900563,Self
1m4h,0,0.6,Max,0.980511257035647,Self
1m4h,0,0.6,Arb,0.979620075046904,Self
1m4h,0,0.65,Min,0.969090056285178,Self
1m4h,0,0.65,Med,0.977556285178236,Self
1m4h,0,0.65,Max,0.979807692307692,Self
1m4h,0,0.65,Arb,0.978377110694184,Self
1m4h,0,0.7,Min,0.966932457786116,Self
1m4h,0,0.7,Med,0.977509380863039,Self
1m4h,0,0.7,Max,0.979737335834897,Self
1m4h,0,0.7,Arb,0.976969981238274,Self
1m4h,0,0.75,Min,0.968222326454034,Self
1m4h,0,0.75,Med,0.97734521575985,Self
1m4h,0,0.75,Max,0.980229831144465,Self
1m4h,0,0.75,Arb,0.976031894934334,Self
1m4h,0,0.8,Min,0.969770168855535,Self
1m4h,0,0.8,Med,0.978025328330206,Self
1m4h,0,0.8,Max,0.979854596622889,Self
1m4h,0,0.8,Arb,0.976360225140713,Self
1m4h,0,0.85,Min,0.968151969981238,Self
1m4h,0,0.85,Med,0.976172607879925,Self
1m4h,0,0.85,Max,0.977603189493433,Self
1m4h,0,0.85,Arb,0.974366791744841,Self
1m4h,0,0.9,Min,0.948030018761726,Self
1m4h,0,0.9,Med,0.951430581613508,Self
1m4h,0,0.9,Max,0.953072232645403,Self
1m4h,0,0.9,Arb,0.953681988742964,Self
1m4h,0,0.95,Min,0.88187148217636,Self
1m4h,0,0.95,Med,0.919934333958724,Self
1m4h,0,0.95,Max,0.940220450281426,Self
1m4h,0,0.95,Arb,0.90921669793621,Self
1m4h,0,1,Min,0.882833020637899,Self
1m4h,0,1,Med,0.917823639774859,Self
1m4h,0,1,Max,0.947959662288931,Self
1m4h,0,1,Arb,0.919652908067542,Self
1o86,0,0,Min,0.626688555347092,Self
1o86,0,0,Med,0.89906191369606,Self
1o86,0,0,Max,0.958771106941839,Self
1o86,0,0,Arb,0.774624765478424,Self
1o86,0,0.05,Min,0.705863039399625,Self
1o86,0,0.05,Med,0.91421200750469,Self
1o86,0,0.05,Max,0.961163227016886,Self
1o86,0,0.05,Arb,0.887288930581614,Self
1o86,0,0.1,Min,0.776078799249531,Self
1o86,0,0.1,Med,0.918996247654784,Self
1o86,0,0.1,Max,0.949202626641651,Self
1o86,0,0.1,Arb,0.915103189493433,Self
1o86,0,0.15,Min,0.836116322701689,Self
1o86,0,0.15,Med,0.926829268292683,Self
1o86,0,0.15,Max,0.94812382739212,Self
